"Aquifer","CS_max","GWIrKHaKm2","RDS_main","RDS_mainDist","RDS_tot","STS","area_km2","constant","crpkHaKm2","lat_c","lon_c","pet_mm","prec_mm","CC","CntrNm","urbkHaKm2","type","GW","Ir","IrNeed0","IrNeed3","IrNeed6","OverGW0","OverGW3","OverGW6","OverIR0","OverIR3","OverIR6","crp","giniIr","giniGw","giniCr","giniUnsustIr","giniUnsustGw","giniCSI","aq_id","RiverBorder"
"Central Lake Area",8305.43963814744,0.0363456170866874,58.0983388905904,1.84944007868714,1884.23648199622,3.25853615636214,9477.11125019392,1,0.0108781884738383,28.9802049777909,-81.616130327944,1190.59685099783,120.114279660251,"USA","United States",0.0156202126989412,"ctrl",0.00090101115587581,0.00090101115587581,0.0109718834287054,0.00395522838865009,0,0.00090101115587581,0,0,0.00090101115587581,0,0,0.0109718834287054,-0.248330689031245,-0.248330689031245,-0.398241863563846,NA,NA,0.287598094581196,1702,FALSE
"Eastern Flatwoods Southshores",8024.17397437057,0.036460741673506,66.0899554662601,9.34066958933186,1277.69820129391,3.40581616106808,24416.0865658504,1,0.0940493863476863,27.4627333233456,-80.8089086884577,1248.04909940707,123.815170244498,"USA","United States",0.00785498937284617,"ctrl",0.001659805521296,0.0602937237136807,0.0943307849071603,0.0886242786215947,0.0569406387774481,0.001659805521296,0.00134473997687962,0,0.0602937237136807,0.0517740570670514,0,0.0943307849071603,-0.286223099932852,0.340133222915053,-0.575005605176135,-0.37573309199518,0.111456481725006,-0.128913434147877,1703,FALSE
"Eastern Flatwoods Northshores",9493.3009501564,0.0376010414021012,97.9560682571738,0.13847982060713,2347.41069618318,3.57979077890249,4709.04566488416,1,0.0301394525444108,29.4498771051492,-81.2664936145114,1194.82345787007,115.116877300498,"USA","United States",0.00870831021208746,"ctrl",0.00239406572861415,0.00239406572861415,0.0303129573220909,0,0,0.00239406572861415,0,0,0.00239406572861415,0,0,0.0303129573220909,-0.327275422242781,-0.327275422242781,-0.461211435652135,NA,NA,0.0638515694287407,1704,FALSE
"Vidalia Upland",7532.89584696176,0.0497566792868871,15.6829319539966,0.762653676088886,297.869878578567,2.99517479132314,23846.077952943,1,0.126108444447836,32.4233434570547,-82.4316359503955,1097.64828365883,98.1272045035409,"USA","United States",0.000271207327028302,"ctrl",0.00682363009990227,0.00724588513778092,0.126372681109877,0.0595424345939528,0.00457060791728036,0.00682363009990227,0,0,0.00724588513778092,0,0,0.126372681109877,0.027080681512768,0.00200224468535881,-0.140763244057455,NA,NA,-0.0254888021738144,1705,FALSE
"Bacon Terrace",6965.28486797723,0.0452622923328467,0,1.38846189655362,311.10662438686,2.98899873846612,7005.9433698135,1,0.145950600773542,31.4613682260685,-82.5068862445912,1110.87137954686,104.231796850917,"USA","United States",0.000683659861706492,"ctrl",0.00880862017305593,0.00880862017305593,0.147128828912205,0.0197840263625434,0,0.00880862017305593,0,0,0.00880862017305593,0,0,0.147128828912205,-0.128314294442526,-0.128314294442526,-0.302558353058985,NA,NA,0.226892005188911,1706,FALSE
"Okefenokee Basin",8000.46072857372,0.00216559194081605,8.76584382737124,16.4090939537216,109.255084793078,2.66967286863607,6807.71000451292,1,0.00417621274648197,30.7286146651604,-82.5148041241754,1109.24016620718,112.350024755353,"USA","United States",0,"ctrl",2.29153030523575e-05,2.29153030523575e-05,0.00417451862717938,0,0,2.29153030523575e-05,0,0,2.29153030523575e-05,0,0,0.00417451862717938,0.493988663977571,0.493988663977571,0.747219012857994,NA,NA,-0.0178126840835957,1707,FALSE
"Upper Coastal Plain",7749.46365407397,0.0362610584775641,9.01496664323265,0.539532287494159,405.032850498604,2.82040233682377,5564.1597338203,1,0.0933994476991854,33.3695268052627,-81.3316317661437,1080.06041188503,99.4520137103688,"USA","United States",0.000845830858434603,"ctrl",0.00461897761372874,0.00461897761372874,0.0923284695608019,0.04283112249195,0,0.00461897761372874,0,0,0.00461897761372874,0,0,0.0923284695608019,0.0679118244903938,0.0679118244903938,0.162898036603561,NA,NA,-0.00883260710682521,1708,FALSE
"Lower Coastal Plain",7881.90759323091,0.0114051972166303,42.488191392145,2.61248213956563,1283.67121763201,3.2089199275662,17867.3490352639,1,0.048106385064716,32.9172448871206,-80.5009013004984,1118.11036730197,106.240487149982,"USA","United States",0.0032363163647393,"ctrl",0.00170706342372789,0.00170706342372789,0.0485984181481729,0.0189761550776297,0,0.00170706342372789,0,0,0.00170706342372789,0,0,0.0485984181481729,-0.311775253764197,-0.311775253764197,-0.594646592706005,NA,NA,0.00743434425066436,1709,FALSE
"Sea Island",8221.76423809161,0.00499535484900862,61.2768531324988,1.50407434182026,1589.61273723299,2.98316043822506,21676.5188052901,1,0.0146130168779105,31.0176210497171,-81.7175651318574,1117.78689854578,109.028073670374,"USA","United States",0.005823469509115,"ctrl",0.000211330466192525,0.000211330466192525,0.014936767505982,0.00149930694815902,0,0.000211330466192525,0,0,0.000211330466192525,0,0,0.014936767505982,-0.055707572245429,-0.055707572245429,-0.309478812936208,NA,NA,0.112526364387586,1710,FALSE
"Intermediate Aquifer",7318.33335125387,0.114736340332085,48.9734885646851,3.22949103316829,1742.58994593425,3.31790292965962,16473.1577796093,1,0.0257884007065051,27.4305221086864,-81.9082435537608,1239.7289976798,126.378089078894,"USA","United States",0.0113178583005578,"ctrl",0.00323053721310468,0.00323237901090699,0.0257263314887607,0.0209072735817869,0.00171196030318055,0.00323053721310468,0.00146423904163813,0,0.00323237901090699,0.00146539101068639,0,0.0257263314887607,0.091985461886516,0.093477099443077,-0.112026240927221,0.227259752761333,0.228026438872191,0.0966651661630128,1711,FALSE
"Houston-Galveston Area",7115.10187359337,0.00542826434614418,73.4841933754151,1.30646409168919,1617.80056007369,2.43071816126297,28514.2470935505,1,0.0539464024525245,29.9751776951133,-95.4932947577314,1176.21208432059,100.544483430377,"USA","United States",0.011261953713899,"ctrl",0.00133602116445038,0.00258592341601648,0.0540897149755257,0.0505531750170917,0.0159050148075116,0.00133602116445038,2.7114607687161e-05,0,0.00258592341601648,0.000542111738521945,0,0.0540897149755257,-0.243362365879243,-0.317699706392476,-0.410012310040465,-0.204731137335152,-0.791957301049176,0.0547284412598446,1712,FALSE
"Victoria Area",6503.5476063244,0.019214116291577,12.4626840703995,4.404046896846,265.873912989066,2.27746352583273,29896.6684864351,1,0.168235266473063,28.9040960113255,-96.8915640782361,1266.57451761766,81.7408734065755,"USA","United States",0.000607364294288538,"ctrl",0.00758509090012263,0.0127126357252026,0.168460212075135,0.166177275424133,0.0599910638283799,0.00758509090012263,0.00485209285821721,0,0.0127126357252026,0.0089027735684978,0,0.168460212075135,0.414537230004445,0.348971314819803,0.0535579852205837,0.595847092684916,0.649098853055636,-0.0944885920814109,1713,FALSE
"Rio Grande Delta",8510.4176660757,0.0017704740473191,12.6079766834369,15.1788504924934,424.346693163346,1.56890191265199,36109.5186493907,1,0.141418202256199,27.1345566235401,-98.2073601405855,1381.82514288586,54.2955915004407,"USA","United States",0.00273279472538017,"treat",0.000605802119807479,0.0265422404409105,0.141166966458792,0.136651579176418,0.128253022713736,0.000605802119807479,0,0,0.0265422404409105,0.0243979686239389,0.0170018897759379,0.141166966458792,-0.665897639666332,0.542623634621346,-0.018485779689476,-0.75943527110215,NA,-0.0515565475187716,1714,TRUE
"Lafayette Area",8662.39530649519,0.0332634069534803,21.9294311840776,4.51433870223,410.582275044812,2.49089493490539,64901.4750346507,1,0.114423519644142,30.643104025303,-93.11423070626,1098.54342971479,123.83857213967,"USA","United States",0.00130590715946135,"ctrl",0.0119075304244253,0.0126291500660821,0.114413672680129,0.109111135166051,0.064888317815801,0.0119075304244253,0.00833564494777992,0,0.0126291500660821,0.00839211743336904,0,0.114413672680129,0.125476420834433,0.1580533913407,0.289302617850045,0.102644446741233,0.105148681364482,0.142270927230644,1715,FALSE
"Gonzales-New Orleans Aquifer",9151.27962713096,0.000523692463141292,215.516806644865,0.0447326061166263,4672.56904276315,2.33788432352283,1650.78431468065,1,0.0315637018750232,29.9703218542284,-90.1937498356813,1079.69784975235,136.784531092365,"USA","United States",0.0307193231312907,"ctrl",0,0,0.031896395390124,0.0159303604419154,0,0,0,0,0,0,0,0.031896395390124,-0.49547661846568,-0.49547661846568,-0.782632387646913,NA,NA,0.0100548837181185,1716,FALSE
"Mississippi Delta",5346.33909421104,0.000502782391180474,6.8511415068668,33.6025621476178,603.144392149675,2.43693421919428,15522.1683694474,1,0.0527469854774684,29.6629080655703,-90.4983600328017,1100.38036449396,135.702718097039,"USA","United States",0.00103418940479492,"ctrl",5.8073257116486e-06,7.57299714100549e-05,0.0526481036803151,0.0335498418475565,0.0161640367797312,5.8073257116486e-06,0,0,7.57299714100549e-05,0,0,0.0526481036803151,0.19121319233558,0.351828532195408,-0.164917489827161,NA,NA,-0.0713622882501714,1717,FALSE
"Southern Hills",9321.78620514013,0.00147810391858502,43.4818442602716,2.12506077142506,538.026840186251,1.76537177486831,32792.2578247274,1,0.0467893643561666,31.0704674946258,-90.7209495097985,1050.42706895318,134.967551511828,"USA","United States",0.00223983041589915,"ctrl",0.000344555607112195,0.000392904732522754,0.0470828592978159,0.0274410368607534,0.0180329596362518,0.000344555607112195,0,0,0.000392904732522754,0,0,0.0470828592978159,-0.611899896567538,-0.571098468737387,-0.684162819605906,NA,NA,0.0271908938523426,1718,FALSE
"Catahoula Area",7233.53831755216,0.00490506170016782,30.282632173445,2.72591643895177,522.487071602222,2.89079133683916,22961.8353364048,1,0.0192004163008781,31.2187685843558,-89.3200335477202,1044.95119326497,133.08103150845,"USA","United States",0.00122933878504492,"ctrl",0.000116937351989244,0.000116937351989244,0.019236999329732,0.000593542186001699,0,0.000116937351989244,0,0,0.000116937351989244,0,0,0.019236999329732,0.0909801371334891,0.0909801371334891,-0.00138692023498033,NA,NA,0.165004615757021,1719,FALSE
"Alabama Coastal Lowlands",7011.72555713076,0.00342815444922236,44.7441245761322,5.50037663596703,702.10697623954,2.71104308125586,21446.381389306,1,0.0492041142660466,31.0394271300297,-87.7813252853056,1083.33122733731,137.785448190589,"USA","United States",0.00301923835704544,"ctrl",0.000693470262020784,0.00083237847679548,0.0492079603758202,0.0244714296541289,0.00361105421276329,0.000693470262020784,0,0,0.00083237847679548,0,0,0.0492079603758202,-0.143660319929231,-0.100239238140857,0.0750858418646213,NA,NA,-0.158352829190411,1720,FALSE
"Moulton Valley",7366.54345973933,0,28.7597853040843,0.947990502127942,875.252401780006,3.25417397632963,6843.34142144516,1,0.149506895173362,34.6333686077826,-87.2158964834401,999.025818515809,127.436051538579,"USA","United States",0.00451598987183567,"ctrl",0,0.00293382525005491,0.150253198572843,0.13451039312119,0,0,0,0,0.00293382525005491,0,0,0.150253198572843,-0.521825697148696,NA,-0.320104781104211,NA,NA,0.177900298997127,1721,FALSE
"Southern Highland Rim",7034.43159877841,0.00130208230393463,18.0745436189666,2.27951223560649,419.364875559038,2.90148604985228,4055.66866685355,1,0.125973924193254,34.9845070292365,-87.1578255738826,987.249282598208,127.435102153844,"USA","United States",0.00132986130071263,"ctrl",0.000179953785668305,0.00133586147422148,0.124514386590156,0.111701281843,0,0.000179953785668305,0,0,0.00133586147422148,0,0,0.124514386590156,-0.274097090745675,-0.899407166082766,-0.172834943896472,NA,NA,-0.0513820142789494,1722,FALSE
"Eastern Highland Rim",7451.26700071616,0.00538023445279051,36.4834532280242,0.933800621764441,412.625278109244,3.60466692355613,6816.1517402686,1,0.120837418340802,35.7428527926557,-85.9336136897318,930.63938871307,134.885915251723,"USA","United States",0.00110106418895598,"ctrl",0.000989470349524824,0.000989470349524824,0.118944183645275,0.0237015912734704,0,0.000989470349524824,0,0,0.000989470349524824,0,0,0.118944183645275,0.101643799521748,0.101643799521748,0.416951520009003,NA,NA,-0.0385011209325643,1723,FALSE
"Eastern Pennyroyal Plateau",6492.31506789787,0,34.8637839297086,0.62493789025718,371.328244646159,3.38549290564134,16212.2943769585,1,0.145121230371693,37.1849226458067,-85.4350368743801,905.904157237377,128.4062157567,"USA","United States",0.000615425506405132,"ctrl",0,0,0.144812879532246,0.00336952757216328,0,0,0,0,0,0,0,0.144812879532246,NA,NA,-0.19508239610959,NA,NA,-0.16569237861654,1724,FALSE
"Mitchell Plateau",9382.27183013499,0.000912378911728746,23.5479282609496,2.10298102777556,479.07542332337,2.44214469869517,5980.35384618939,1,0.196619792651726,38.6299091214087,-86.3095313772231,859.165543428399,109.625675865918,"USA","United States",0.00201504252587885,"ctrl",0.000216556177896908,0.000216556177896908,0.196543927772945,0,0,0.000216556177896908,0,0,0.000216556177896908,0,0,0.196543927772945,-0.203517379728004,-0.203517379728004,-0.0859170463907206,NA,NA,-0.078858042665374,1725,FALSE
"Shawnee Hills",7649.07021540663,0.00319748022061094,48.7127130228941,0.509287753247186,357.252417782375,3.29062718259772,22899.8911516882,1,0.210039931490055,37.441128824335,-87.3618842051198,918.311279192436,115.888882286607,"USA","United States",0.000466199161221931,"ctrl",0.00176799459117939,0.00176799459117939,0.210350114736671,0.0731275543998961,0,0.00176799459117939,0,0,0.00176799459117939,0,0,0.210350114736671,0.234527849720427,0.234527849720427,-0.0597470761219578,NA,NA,0.145287868632915,1726,FALSE
"Western Outer Bluegrass",9810.96589288257,0.00251736282500193,106.87821342471,0.00961263051124096,1007.77566399487,1.22513495719973,9024.56544220387,1,0.133749245851983,38.2641742299723,-85.1495491508844,879.066470971351,115.334055563266,"USA","United States",0.00620284356078503,"ctrl",0.000526977164994706,0.000526977164994706,0.134146671626057,0.000928623551635946,0,0.000526977164994706,0,0,0.000526977164994706,0,0,0.134146671626057,-0.221643500593306,-0.221643500593306,0.0720727641493937,NA,NA,-0.0549663100013282,1727,FALSE
"Crawford Upland",8048.03762676598,0,23.6941987000083,0.524388511345299,217.268188317814,4.18719353527993,5103.55117773421,1,0.129154841809127,38.590467286556,-86.7207718027445,859.09817108553,109.77565984338,"USA","United States",0.000187304449375564,"ctrl",0,0,0.132401809912234,0.00455966924084219,0,0,0,0,0,0,0,0.132401809912234,NA,NA,0.106621697055202,NA,NA,-0.431060788164231,1728,FALSE
"Norman Upland",8323.68808198147,0.00402434287194096,74.6554344166774,3.05197277779174,829.772588742348,3.82638907900335,4114.77665179144,1,0.163731031298596,38.9159771786792,-86.0950797898405,844.674381049914,106.070414111332,"USA","United States",0.00544376488538409,"ctrl",0.00190289491871277,0.00190289491871277,0.161933848014422,0.00543737427238535,0,0.00190289491871277,0,0,0.00190289491871277,0,0,0.161933848014422,-0.663728107530905,-0.663728107530905,-0.117143291298374,NA,NA,-0.0320103885016301,1729,FALSE
"Eastern Silurian-Devonian Aquifers",8991.74192761529,0.0088954140624844,122.470071587859,0.666119617765302,3145.4260978734,1.65796721699286,30217.0215366532,1,0.337689988962169,42.7241155166852,-87.9940297420644,689.340283162702,81.2549552211722,"USA","United States",0.0168092307240468,"ctrl",0.00461864969180602,0.00461864969180602,0.33891046897669,0,0,0.00461864969180602,0,0,0.00461864969180602,0,0,0.33891046897669,-0.016002185227844,-0.016002185227844,0.102777406750744,NA,NA,0.0893617373352747,1730,FALSE
"Western Cambrian-Ordovician Aquifers",9651.9056421573,0.011803030786221,48.1568387686185,1.57867531269005,780.817532060696,1.52591047285597,59359.6083299613,1,0.303038064279878,44.7274808984836,-92.3758975807643,648.161323027315,74.8227659409023,"USA","United States",0.00338449192769006,"ctrl",0.00416582471600804,0.00416582471600804,0.30326656518606,0.10219139257806,0.0242000193179308,0.00416582471600804,0,0,0.00416582471600804,0,0,0.30326656518606,-0.195265869054519,-0.195265869054519,0.350237132658929,NA,NA,0.0563462227559972,1731,FALSE
"Eastern Cambrian-Ordovician Aquifers",9800.25354004392,0.0098923789089933,35.5354293902244,0.813666266488616,511.587676789628,1.65884052075728,55101.3625832162,1,0.459816047765043,42.7193182025932,-90.0419527752872,695.215039360502,79.2894207269457,"USA","United States",0.00163350783794519,"ctrl",0.00534544172084457,0.00534544172084457,0.459569199763745,0.0191271905311278,0,0.00534544172084457,0,0,0.00534544172084457,0,0,0.459569199763745,-0.0890159671013107,-0.0890159671013107,0.00403262837842977,NA,NA,0.153622545360049,1732,FALSE
"Northern Cambrian-Ordovician Aquifers",8503.00904708117,0.0318837238410999,36.8336275008558,0.624793023980123,701.680378314498,1.86335523371729,20418.8257340133,1,0.289793637465296,44.189189157458,-88.8531413444706,637.956169332946,77.0623397086375,"USA","United States",0.0017303002685498,"ctrl",0.00819881466477314,0.00819881466477314,0.28930938833357,0,0,0.00819881466477314,0,0,0.00819881466477314,0,0,0.28930938833357,0.130705579678239,0.130705579678239,0.148677111874227,NA,NA,0.0588856985992761,1733,FALSE
"Upper Carbonate Aquifer",9614.21764190944,0.000184331619571343,36.8808955095131,1.83507793134832,279.066726841503,1.04516570448774,11770.8550663361,1,0.682797430710909,43.5436631979062,-93.1884068870837,696.79853116577,74.695166573026,"USA","United States",0.000305243422928842,"ctrl",0.000132810017646968,0.000132810017646968,0.682691274280339,0.0131488206022455,0,0.000132810017646968,0,0,0.000132810017646968,0,0,0.682691274280339,-0.565284885245117,-0.565284885245117,0.00488052781318205,NA,NA,0.213566419244257,1734,FALSE
