"","Aquifer","CC","CS_max","CS_min","GWIrKHaKm2","RDS_main","RDS_mainDist","RDS_tot","STS","area_km2","compact","crpkHaKm2","elev","elong","lat_c","lon_c","m_per_year","ntl","perim_km","pet_mm","pop","prec_mm","slope","urbkHaKm2","nW","mean_dist_LB_km","mean_GWSlp","Broader","Details","TB","dist_to_LB_km"
"440","Eastern Otway Basin","AUS",8320.45626194116,3182.21920120021,0.000265006714684181,42.9590514574333,0.716827728646185,549.992257337558,2.53183833394426,17968.6055772473,0.262269093303907,0.0173303269492391,162.381782390782,1.52202293058925,-38.1014564588043,143.593122269952,0.03143201,1.32535942759579,927.873053423512,986.849831772077,4.70943157323185,705.508289137294,0.894308119929691,0.00326153107414514,304,3611.19963448513,29.7036237984207,"Otway Basin","Jasechko, S., Seybold, H., Perrone, D., Fan, Y., Shamsudduha, M., Taylor, R.G., Fallatah, O., Kirchner, J.W. (2024). Nature https://doi.org/10.1038/s41586-023-06879-8",FALSE,3585.38135483935
"441","Eastern Parecis Basin","BRA",5593.00494297693,1596.84209309984,0,0,80.7296368260991,43.3780257829914,3.23021879119888,118520.424139525,0.296503917410149,0.00387316677219065,338.033879003366,1.1913660673593,-11.9497613714908,-53.454566114905,0.12071429,0.271344861057276,2241.22940961874,1122.64125063381,0.121235485274095,2056.08550843853,0.587191898927173,4.95399063277936e-05,1,593.476514513748,120.714286,"Parecis Basin","Jasechko, S., Seybold, H., Perrone, D., Fan, Y., Shamsudduha, M., Taylor, R.G., Fallatah, O., Kirchner, J.W. (2024). Nature https://doi.org/10.1038/s41586-023-06879-8",FALSE,733.846169098727
"442","Eastern Paris Basin","FRA",7357.42498171091,2693.6492508061,0.0013869180627158,74.3590155020448,0.0487726720106318,687.441347649552,3.26296439141275,41539.7880080702,0.443794028843615,0.0337461318342805,208.176165324321,1.01338933021016,48.4377193642172,4.2690245830944,0.005,0.949014251600503,1084.54191875083,686.91041677483,2.90794670774758,724.513733313478,1.07423010873692,0.000747834596833406,129,199.82604219661,14.4249159778469,"Paris Basin","Jasechko, S., Seybold, H., Perrone, D., Fan, Y., Shamsudduha, M., Taylor, R.G., Fallatah, O., Kirchner, J.W. (2024). Nature https://doi.org/10.1038/s41586-023-06879-8",FALSE,220.268816109588
"443","Eastern Pennyroyal Plateau","USA",6492.31506789787,2991.01400176525,0,34.8637839297086,0.624937890257178,371.328244646159,3.38549290564134,16212.2954054542,0.232370520822611,0.0145121230371693,256.272176408335,1.15278539332606,37.1849226457555,-85.4350368150502,-0.10211,1.05211423030416,936.346670492483,905.904157237374,1.71880319688512,1406.54139607688,0.972938672434824,0.000615425506405132,31,648.28961188777,-117.939556500619,"Interior Low Plateaus","GebreEgziabher, M., Jasechko, S., Perrone, D. (2022). Nature Communications 13, 2129, doi.org/10.1038/s41467-022-29678-7",FALSE,716.209979661587
"444","Eastern Pilbara Granite-Greenstone Terrane","AUS",9.54341447867658,0.759979337405778,0,0,11.2833913184831,88.774754742753,2.82382817366991,24037.1794407807,0.358977996752009,0,246.755834527558,1.3269763642789,-21.2027232311248,119.917230910071,0.03163636,0.230745880794185,917.302907252021,1948.64505974844,0.00335709613998961,384.86325633116,0.571289435653092,0,1,1366.31253128249,31.636364,"Pilbara Craton","Jasechko, S., Seybold, H., Perrone, D., Fan, Y., Shamsudduha, M., Taylor, R.G., Fallatah, O., Kirchner, J.W. (2024). Nature https://doi.org/10.1038/s41586-023-06879-8",FALSE,1438.29218927305
"445","Eastern Plain","USA",5660.02292254666,1468.52919953576,0.0100482998763888,31.0175899398485,32.5559053601903,278.80204187189,1.67484596741122,8007.07199825792,0.344329352572944,0.031606638042927,1470.11315116195,1.07733046239942,43.4514821961945,-112.290473818474,0.09241865,1.0335503365993,540.573529791767,880.730086988428,1.86703536625424,311.338338274108,0.64705112001501,0.000879096111007494,398,904.772122905493,108.050861072116,"Eastern Snake River Plain","GebreEgziabher, M., Jasechko, S., Perrone, D. (2022). Nature Communications 13, 2129, doi.org/10.1038/s41467-022-29678-7",FALSE,892.878875520691
"446","Eastern Poti and Piaui and Cabecas and Serra Grande Aquifers","BRA",5229.29814430866,1838.15039552473,0.000335331124221417,0,4.23720909109203,122.679029870066,4.30411060683591,118438.496842453,0.336718153889666,0.000123431176692125,286.142215036785,1.84255047399788,-5.81836962385267,-41.918218866958,0.17416667,0.472918255579525,2102.41336961016,1305.8875912324,1.59100508843635,982.274814514585,1.10219703140596,0.000548539863389952,9,1549.46307892669,358.181221233811,"Parnaiba Basin","Jasechko, S., Seybold, H., Perrone, D., Fan, Y., Shamsudduha, M., Taylor, R.G., Fallatah, O., Kirchner, J.W. (2024). Nature https://doi.org/10.1038/s41586-023-06879-8",FALSE,1505.13416494408
"447","Eastern Prince Edward Island","CAN",5814.08220586867,1862.75151968715,2.4773865092916e-05,0,0.435895243520144,739.196631385473,2.73911524800524,2618.20197043845,0.169984007738111,0.0211278894666258,32.454218987848,2.14660920957005,46.2540375175,-62.6362886705552,-0.01817781,0.570496283180949,439.94913937293,527.266448806769,0.817898157632282,1171.54145432067,0.569349734877771,0.000304416467046569,6,555.562725196171,-2.30100315292804,"Prince Edward Island","Jasechko, S., Seybold, H., Perrone, D., Fan, Y., Shamsudduha, M., Taylor, R.G., Fallatah, O., Kirchner, J.W. (2024). Nature https://doi.org/10.1038/s41586-023-06879-8",FALSE,537.642241698528
"448","Eastern Qaderabad Basin","IRN",5787.68697324726,2013.53355725461,0.00832039905598769,0,4.15680567352051,76.8905121488771,2.63088401302018,617.398661439851,0.464588538596654,0.0122005613350371,2181.39151496553,1.10522010782984,30.1810481802171,53.5538683882352,0.44166667,0.410154758676835,129.227079063559,1286.59223086104,0.0318484847613581,194.3562950401,1.43165471309311,0,23,566.970926075153,422.178055539073,"-","Jasechko, S., Seybold, H., Perrone, D., Fan, Y., Shamsudduha, M., Taylor, R.G., Fallatah, O., Kirchner, J.W. (2024). Nature https://doi.org/10.1038/s41586-023-06879-8",FALSE,567.822909956213
"449","Eastern Quibas Aquifer","ESP",6727.40268171596,2702.16616013211,0.0032783935538383,0,0,184.518054907286,3.14471506767938,72.264858045597,0.673688679077404,0.0012306515454583,588.667883056817,1.56190967301014,38.4252957687112,-0.956399547141664,0.56053752,1.12875463455257,36.714607040712,1100.22474286721,1.07787046329002,353.811831231969,2.37193835703099,0,2,485.339376905477,560.5375185,"-","Jasechko, S., Seybold, H., Perrone, D., Fan, Y., Shamsudduha, M., Taylor, R.G., Fallatah, O., Kirchner, J.W. (2024). Nature https://doi.org/10.1038/s41586-023-06879-8",FALSE,484.800785255842
"450","Eastern Rezvan Basin","IRN",3333,652.733477680254,0.0163117929869031,0,3.25135223957347,115.453687080258,4.02304009575105,52.2201331740229,0.458624027835719,0.00683156178766297,364.168096282997,2.90231700764494,27.5855847736706,56.1233604046861,0.92544444,1.56621197059843,37.8264441327962,1698.86470983524,3.21024809864831,156.243056476751,1.33465054887779,0,10,188.868634295097,912.435693715814,"-","Jasechko, S., Seybold, H., Perrone, D., Fan, Y., Shamsudduha, M., Taylor, R.G., Fallatah, O., Kirchner, J.W. (2024). Nature https://doi.org/10.1038/s41586-023-06879-8",FALSE,189.176624595382
"451","Eastern Riverine Plains","AUS",7105.33806602041,2031.99238114931,0.00185871561153351,0,3.46124098165684,150.21869473327,2.79228607762462,27508.2119719579,0.422040887724532,0.0331435677446085,125.770416183635,1.52939141596762,-34.7641306981628,145.879892161543,0.06466667,0.240912804400437,905.021401288588,1280.12021684715,0.130364032183705,426.911287702951,0.154032347524365,6.38084788935209e-05,247,3164.73929026256,97.529145396689,"Murray Basin","Jasechko, S., Seybold, H., Perrone, D., Fan, Y., Shamsudduha, M., Taylor, R.G., Fallatah, O., Kirchner, J.W. (2024). Nature https://doi.org/10.1038/s41586-023-06879-8",FALSE,3158.75062110049
"452","Eastern Salton Sea","USA",345.453507185686,22.4950522403054,0,0,3.02432292199013,151.746549919102,3.15299324260017,308.883015558723,0.52311397915919,1.6698688311538e-06,-26.5629897528632,1.6738865972263,33.427744396227,-115.752270118417,0.04690333,0.395284287540667,86.1397849855806,1767.85653960371,0.204234540068878,81.8293988723661,1.08078438161232,0,4,99.0375035431512,47.285898114131,"-","Jasechko, S., Seybold, H., Perrone, D., Fan, Y., Shamsudduha, M., Taylor, R.G., Fallatah, O., Kirchner, J.W. (2024). Nature https://doi.org/10.1038/s41586-023-06879-8",FALSE,103.43413594633
"453","Eastern Salvadoran Coastal Plain","SLV",9060.04063484329,3630.45275032051,1.42676006537482e-07,156.012642929537,0.00639288445813485,1361.02813835475,1.58239736874162,1094.3206417462,0.143312512072162,0.010702092425717,80.6382298174478,2.00595281327878,13.319549253745,-88.5114426322338,0.03875,0.571956733420976,309.767016783907,1391.77945634242,13.3023145697042,1717.30917286077,1.13352424603028,0.00931417864188696,11,60.8218215338459,315.552494600275,"Salvadoran Coastal Plain","Jasechko, S., Seybold, H., Perrone, D., Fan, Y., Shamsudduha, M., Taylor, R.G., Fallatah, O., Kirchner, J.W. (2024). Nature https://doi.org/10.1038/s41586-023-06879-8",FALSE,60.2940148503354
"454","Eastern San Gabriel Valley","USA",10000,5461.26254952134,5.89102294395575e-05,356.199612372059,0,9583.95563101664,1.12788518524451,202.4091553295,0.535783281823682,0.000210087855705897,176.36445035319,1.78156364174754,34.0876135604054,-117.909868736014,0.07493,33.9445183320704,68.9009847875131,1298.05039648621,138.964584816757,357.02484085832,1.35657749128065,0.0818478139363858,85,223.117655379926,235.531332930047,"San Gabriel Valley","Jasechko, S., Seybold, H., Perrone, D., Fan, Y., Shamsudduha, M., Taylor, R.G., Fallatah, O., Kirchner, J.W. (2024). Nature https://doi.org/10.1038/s41586-023-06879-8",FALSE,224.625621361914
"455","Eastern San Joaquin Basin","USA",7808.50879312486,3899.92339120568,0.0232541138302408,84.9527373885397,0.891575269770489,1334.59312287325,1.10841062069993,3103.80792543439,0.42223037096853,0.0241235486344652,34.3642850401133,1.41808595032474,37.998174721726,-121.125102237527,-0.0507365,4.08764710426917,303.932831778491,1201.35678812417,12.8021213086168,409.324347067962,0.268861259193131,0.00694124533752888,2482,869.859785220239,-64.9747690579539,"San Joaquin Basin of the Central Valley","Jasechko, S., Seybold, H., Perrone, D., Fan, Y., Shamsudduha, M., Taylor, R.G., Fallatah, O., Kirchner, J.W. (2024). Nature https://doi.org/10.1038/s41586-023-06879-8",FALSE,868.489368987394
"456","Eastern Santa Clara River Valley","USA",7974.09549745824,3411.68000160923,0.000514217682664158,248.207136726745,0,3253.16277150591,2.01639763649568,195.869712217486,0.144194240147726,0.00154464539743642,412.076153693801,2.07482377624221,34.4295357674514,-118.552795155134,0.15129164,22.1868086632462,130.651565593235,1344.29936496076,74.653502825964,315.194527153635,1.96851071514135,0.0552627128631083,145,297.799637315411,319.134254223113,"-","Jasechko, S., Seybold, H., Perrone, D., Fan, Y., Shamsudduha, M., Taylor, R.G., Fallatah, O., Kirchner, J.W. (2024). Nature https://doi.org/10.1038/s41586-023-06879-8",FALSE,298.78151453606
"457","Eastern Saq Aquifer","SAU",1242.57558643661,60.1740477784314,0.00759180053198144,0,20.0635137543871,66.2940614950205,4.41112431578679,67728.3516391142,0.38481342079855,0.00884116427337623,727.440374942721,1.11271667439098,26.1203098536203,44.0772889139883,1.3,2.59777183758374,1487.18528593676,2058.03063853618,1.80536020127713,129.634410543242,0.392085957411343,0.000679217068897122,29,439.538016031826,1417.6829071334,"Ram-Saq Aquifer System","Jasechko, S., Seybold, H., Perrone, D., Fan, Y., Shamsudduha, M., Taylor, R.G., Fallatah, O., Kirchner, J.W. (2024). Nature https://doi.org/10.1038/s41586-023-06879-8",FALSE,391.196955573324
"458","Eastern Satpura Basalt Aquifers","IND",5901.16637954964,2186.0984129211,0.0202590907616707,0,0.353398712320361,257.525110077123,3.77358135003841,10365.8607233795,0.371091296916177,0.0196292439177779,595.460643677887,2.58038234831893,21.6207103873665,77.5227303591312,0.15309524,0.376716749671289,592.471183580004,1343.43750970699,7.65202453603181,1224.24132430968,1.71385500764163,0.0013361998934804,10,822.223991521123,61.3244027144203,"Satpura Basalts","Jasechko, S., Seybold, H., Perrone, D., Fan, Y., Shamsudduha, M., Taylor, R.G., Fallatah, O., Kirchner, J.W. (2024). Nature https://doi.org/10.1038/s41586-023-06879-8",FALSE,788.274109735144
"459","Eastern Second Songhuajiang System","CHN",9782.19361377613,4731.39318360897,0.00617092325121696,70.8679665892869,9.74214830782637,332.581332644474,1.33000052183259,18034.3130475599,0.306780994320227,0.0576429292474079,167.801363814053,1.14947043126757,45.3072809790509,126.772420400044,0.05556818,1.62401611902268,859.489367832329,667.600430199554,30.6453045617266,666.70940263954,0.416417011411244,0.0080638451342153,4,481.629879517155,-197.528399061412,"Songnen Plain","Jasechko, S., Seybold, H., Perrone, D., Fan, Y., Shamsudduha, M., Taylor, R.G., Fallatah, O., Kirchner, J.W. (2024). Nature https://doi.org/10.1038/s41586-023-06879-8",FALSE,470.868871979779
"460","Eastern Silurian-Devonian Aquifers","USA",8991.74192761528,4426.37657918209,0.000540862680096648,122.470071587859,0.6661196177653,3145.4260978734,1.65796721699286,30217.0289125111,0.252167514388571,0.0337689988962167,235.388891757201,2.30753598654658,42.7241154834367,-87.9940295996137,-0.02240927,9.270037052207,1227.11776448828,689.340283162701,23.8718149336171,962.445959015432,0.371609099541715,0.0168092307240468,229,525.150006921932,-102.853794687705,"Northern Midwest Aquifer System","GebreEgziabher, M., Jasechko, S., Perrone, D. (2022). Nature Communications 13, 2129, doi.org/10.1038/s41467-022-29678-7",FALSE,547.487297498454
"461","Eastern Sojas Basin","IRN",4811.09608616614,972.149064346376,0.00298879795746692,0,3.45939948836087,113.672755655255,1.47684726296485,786.24545050311,0.524836505236274,0.0680362650566938,1861.09078906711,1.20868191832153,36.2699057286336,48.5479846635227,0.43884615,1.13678733538536,137.205647374486,1009.24082900208,6.3768341485881,370.482940243035,1.424654338547,0.000575791485916539,39,255.76719282644,472.688426911042,"Sojas Basin","Jasechko, S., Seybold, H., Perrone, D., Fan, Y., Shamsudduha, M., Taylor, R.G., Fallatah, O., Kirchner, J.W. (2024). Nature https://doi.org/10.1038/s41586-023-06879-8",FALSE,253.453569647304
"462","Eastern Sutter Basin","USA",8079.33276675166,4430.40576471399,0.0254715051131023,18.5551056230454,0,1142.35464680298,1.11048342748588,546.731152544208,0.448490108450492,0.0288523221200781,29.1282252106629,1.60800050301512,39.1260866261751,-121.687309722909,0.03002973,1.78501124268294,123.770004795662,1244.3967735227,11.1560876920942,618.494902415621,0.449971403754498,0.00736888531355714,194,1038.23758247165,32.0005905395752,"Sacramento Valley of the Central Valley","Jasechko, S., Seybold, H., Perrone, D., Fan, Y., Shamsudduha, M., Taylor, R.G., Fallatah, O., Kirchner, J.W. (2024). Nature https://doi.org/10.1038/s41586-023-06879-8",FALSE,1038.7905164985
"463","Eastern Tapi Valley Alluvial Aquifer","IND",2727.00600098678,1163.22656524675,0.0104719155097093,0,0.000811392464777903,368.100633614193,3.28409329001894,9187.66647241042,0.382189292424031,0.0764222826650588,310.523874536677,2.24997050125051,21.0124115717001,77.0888298204847,0.12164683,0.783088619831595,549.627285888102,1433.2045473611,22.0586009835072,857.814825385061,0.398425064545501,0.00485312918025295,4,767.848966176519,148.680544771164,"Tapi Valley Alluvial Aquifer","Jasechko, S., Seybold, H., Perrone, D., Fan, Y., Shamsudduha, M., Taylor, R.G., Fallatah, O., Kirchner, J.W. (2024). Nature https://doi.org/10.1038/s41586-023-06879-8",FALSE,780.428626146786
"464","Eastern Torbat-Zaveh Plain","IRN",5388.57258741103,1774.64059209759,0.0263915110180596,0,8.61147899281162,110.930354533484,2.76009123083847,575.017882036367,0.457292064505173,0.0242202730915477,1548.20963646567,1.41152428607423,35.2667083790318,59.7636489527791,1.01571429,0.596030647673413,125.703906608226,1148.69686240569,0.0670653742028855,284.786688101928,1.12700469740847,0.000190933521915959,9,148.934411940242,966.89506968018,"Torbat-Zaveh Plain","Jasechko, S., Seybold, H., Perrone, D., Fan, Y., Shamsudduha, M., Taylor, R.G., Fallatah, O., Kirchner, J.W. (2024). Nature https://doi.org/10.1038/s41586-023-06879-8",FALSE,147.862559545225
"465","Eastern Villa Garcia Aquifer","MEX",9890.35807801322,3638.88656251406,0.00386381409037656,0,0,639.765690376569,1.76029153731948,53.8410570474129,0.190441876006189,0.0232953125826236,2159.41193143474,1.01593018738733,22.099566753432,-101.88220365971,0.2546875,0.702767495855836,59.6046984798576,1302.48424162669,3.81536365835503,431.158483786987,1.62336390674083,0,12,610.021161325112,304.153515500591,"-","Jasechko, S., Seybold, H., Perrone, D., Fan, Y., Shamsudduha, M., Taylor, R.G., Fallatah, O., Kirchner, J.W. (2024). Nature https://doi.org/10.1038/s41586-023-06879-8",FALSE,610.380780695097
"466","Eastern Vindhyan Basin","IND",4909.57542617665,2032.56291486073,0.0786927484412938,0,0,321.378817093923,2.515425745077,23154.7857501343,0.278787786740644,0.0471388051265668,373.310131444284,1.85719761511898,24.2056406919148,80.2947075271876,-0.058125,0.843019822750405,1021.6177816801,1235.93593410618,16.1334014237729,1190.52006632011,0.663651786999326,0.00934965722536169,84,475.857634665903,-18.969128065838,"-","Jasechko, S., Seybold, H., Perrone, D., Fan, Y., Shamsudduha, M., Taylor, R.G., Fallatah, O., Kirchner, J.W. (2024). Nature https://doi.org/10.1038/s41586-023-06879-8",FALSE,485.414562545918
"467","Eastern Washoe Valley","USA",7099.65438467207,1554.34661323999,0,0,0.829450066501915,1188.78666175387,1.35697617293048,24.6612986320532,0.441938982110414,0.00171265325469323,1574.70486366986,1.52776801127841,39.2823003519085,-119.772150266324,-0.7094225,0.91564244533736,26.4808394110019,1085.16915656193,7.37709780892728,316.339721916879,3.03015716717477,0,1,974.932649018187,-709.422528743744,"-","Jasechko, S., Seybold, H., Perrone, D., Fan, Y., Shamsudduha, M., Taylor, R.G., Fallatah, O., Kirchner, J.W. (2024). Nature https://doi.org/10.1038/s41586-023-06879-8",FALSE,974.188538101724
