"","Aquifer","Country","area_km2","nWells","beta_AveDepletion","se_AveDepletion","p_AveDepletion","beta_distTrend","se_distTrend","p_distTrend","lat_c","lon_c","urbkHaKm2","CropSuitIndex","probBorderRiver","RDS_mainDist","SoitTerrainSuit","prec_mm","pet_mm","dist_to_LB_km","depletion_m_yr","TransboundaryAquifer"
"1316","Tabriz Plain","IRN",3078.53875767285,214,158.53729862261,19.8640619026254,8.88034964535069e-14,-4.38124882336148,1.11220391735925,0.000110927650338463,38.0106790793401,45.8669210466085,0.00712317572364594,3501.83839502637,0.808411214953271,8.18532451677469,5.16530635544081,292.614584985475,1035.37838938271,122.059634459665,0.09902778,FALSE
"1317","Tafresh Basin","IRN",53.4172021853915,12,-15.9004533503125,18.9289604106595,0.418788013559037,20.9993256472699,24.3198175698371,0.408114123988128,34.6952400505255,50.0181783987922,0.0188033515981013,2713.410066305,0,0,5.06473779385172,375.004528169275,1082.71348841032,417.432245828856,-0.01136553,FALSE
"1318","Tahoe Valley South Basin","USA",69.709205807238,163,-58.2181566613403,8.05803803106704,1.8612550942561e-11,11.6908789111643,4.76446251538829,0.0152025289950596,38.8983671628982,-119.999154202062,0.0259919489035663,-1,0,0,5.53349940999082,743.563065249474,911.878408114183,930.242690409669,-0.03130062,FALSE
"1319","Taiyuan Basin","CHN",6008.7151264747,5,-2181.61416806326,622.843783109444,0.0248361255025918,-29.2340096276606,52.4061841926754,NA,37.4640793922583,112.317770410221,0.0317663889182819,8173.19192481507,0,1.52157425309237,2.0831763276222,495.010449734356,873.604509333244,790.74661450052,-2.58125,FALSE
"1320","Tajuna-Montes Universales Aquifer","ESP",3430.25891152131,9,-413.457237069803,275.668302342699,0.172044883693059,26.6783185136996,24.5803280727601,0.313723419430885,40.6297427093439,-2.13454507443486,0,6350.83492620608,0,4.43184639150703,5.43327899182799,491.130505662259,926.310466665058,365.007425238631,-0.11142857,FALSE
"1321","Takht Deraz Basin","IRN",31.688926536559,5,266.155886834465,64.2012140260063,0.0143106850878839,-31.8627870328007,74.4279854678181,0.697450634510338,31.1105901643057,50.1353308687221,0,7741.38442822384,1,0,3.0528403681371,342.135164862482,1529.53524534459,225.452494629759,0.26454545,FALSE
"1322","Tashkoyeh Basin","IRN",74.4076925714964,5,560.814740176038,521.521400061913,0.342759442718403,294.188001994629,572.748865087003,0.642939036962746,28.1697052119747,55.4892969945484,0,3817.13007602448,0,3.22609099732345,2.27966808826256,140.861776863158,1699.81602238311,272.813431777706,0.29666667,FALSE
"1323","Tavabeh Arsanjan Basin","IRN",177.951334098227,9,614.973598379038,118.36117502852,0.000826694022407016,-46.3650691534279,27.4352055575339,0.134877651255099,29.7405303331605,53.2616544763781,0,8522.91828667456,1,3.73608839837258,4.46899705916052,190.659001566141,1468.57670154357,535.802952180333,0.6125,FALSE
"1324","Taznakht Plain","MAR",759.707212485245,12,41.3449095052528,66.1037757205316,0.544430373790736,-4.36036233900855,3.29349271368912,0.214990083368516,30.4478544112777,-7.29922816298197,9.71953764157229e-05,976.003113479903,0,1.84547757499501,4.3064534754608,281.069061379888,1663.83123204059,119.684407333866,0.0628125,FALSE
"1325","Tecolutla Aquifer","MEX",2017.7020874702,4,5.62499981266898,34.5012412675969,0.880852556500643,1.8068083457029,3.723051284321,0.675418415020489,20.4013789446348,-97.2769223550403,0.00151262094170229,5171.82876545499,1,0.0940400063731698,3.22315985211198,1604.6791891249,1154.96320733504,658.391179999168,0.00958333,FALSE
"1326","Tehran-Karaj Plain","IRN",3109.31986697879,125,427.518921164933,70.0232183325336,1.21473574699377e-08,-9.23649342717552,3.31813966278424,0.00622489075261725,35.6178809593702,51.2132665344844,0.0456514533522355,6346.87604932612,0,0.946099032790355,2.63671242350982,334.073728390408,1275.08634162247,383.262663532574,0.20569444,FALSE
"1327","Tehuantepec Aquifer","MEX",1841.39499305869,20,-10.8516864621853,70.7716691934382,0.879751869231416,-0.479411122475535,5.16917991112202,0.927131295179924,16.45768665372,-95.0121849073338,0.00511864388039865,6338.09246314949,0,0.0215954013527856,2.79448409276688,963.699343764993,1551.53944184834,341.237164872229,-0.01619048,FALSE
"1328","Tejo Alluvium","PRT",1335.79890992655,2,2.5,47.5332890226275,0.966547984004249,9.65137427957169,NA,NA,39.090228789995,-8.73910140152303,0.00559857531521885,6031.13921192303,0,1.61187131356661,2.83233239492989,702.838386730465,979.708071151622,154.764531527524,0.0025,FALSE
"1329","Temata Oasis","MAR",717.814047099492,1,-89.24999833107,NA,NA,NA,NA,NA,30.3053533440247,-5.89848571932333,0.00453682907508964,582.581820577247,0,12.6407319730324,2.89240140029926,598.589682954763,2038.22907286352,86.3328252103456,-0.08925,FALSE
"1330","Temecula Valley","USA",233.262875068629,175,121.989043394723,48.7172000797425,0.01319942237683,-18.4858000462993,18.2112213451469,0.311486439449002,33.5318198053969,-117.140633377168,0.0468043337169948,6453.9329891137,0,0,2.83956007052305,363.247711991599,1283.43597135404,131.965023801882,0.030099,FALSE
"1331","Temescal Basin","USA",74.1318226293178,13,190.96306836609,28.6344840739927,2.2964810635826e-05,-63.8522993512559,5.79309548218526,2.77283505764093e-07,33.8566596796369,-117.56861352138,0.0758133746318527,9667.42659000132,0,0.00529325001211633,2.20712812184524,325.501096734755,1270.36198341666,182.730165948228,0.14859,FALSE
"1332","Tepalcingo-Axochiapan Aquifer","MEX",465.976115945302,62,178.796741107454,96.3238033604533,0.0682559060356001,1.67543380106862,16.2817594789132,0.918383513119551,18.620974057081,-98.7812374075806,0.00706468873315463,8102.71182379725,0.032258064516129,0,2.392742859872,1049.30446219534,1269.07252937002,829.441284103201,0.08728632,FALSE
"1333","Terwilliger Valley","USA",33.4283284820357,8,52.7882473342196,84.8590077196376,0.553609361001761,87.5270310920447,93.9419449602453,0.387439150264659,33.4972265689016,-116.628164337514,0,10000,0,0.00725019478919328,1.46424384525205,314.773021637898,1337.25842170237,121.713303165216,-0.02057385,FALSE
"1334","Teton Valley","USA",1530.74535953583,15,91.78183851651,78.6499998078156,0.262717333574517,0.528205450733339,3.29041592951163,0.874932441534812,43.8829397158266,-111.25184342395,0,7655.80313718553,0,10.1537814051474,1.25007371206593,489.449762731201,741.446949691401,826.895183176557,0.11762658,FALSE
"1335","Thal Doab","PAK",33324.4436574968,177,-20.9686454200584,6.10962983498827,0.00074660723076218,0.0227748779779584,0.246100616541812,0.926372521311878,31.306966813027,71.5029113637687,0.0121091939295303,3992.60243531654,0.0338983050847458,6.62618528722597,3.92867898380963,381.137428442431,1208.73470678404,255.330232981844,-0.02163214,FALSE
"1336","Thau Lagoon and Coastal Karstic System","FRA",331.306067948042,8,242.26783401922,224.469002066058,0.316235943054658,27.6491678792558,15.695132192355,0.128603141181671,43.507618355554,3.65912984933875,0.0105963081833176,5170.79922885785,0,0,5.17051666523863,656.457607130294,1099.2325948414,171.719881847796,-0.03845192,FALSE
"1337","Theni Fractured Charnockite and Gneiss Aquifers","IND",3039.76721123224,13,225.004122593195,143.49896350508,0.142863678410081,-5.97864861039058,14.5515634636211,0.689065628889937,9.94270345544866,77.5438366266923,0.0172934682830684,8825.09021791779,0,0,2.5452490724609,1678.54059266222,1390.5152928871,1828.38339191222,0.26125,FALSE
"1338","Thousand Oaks and Russell Valley","USA",46.2189165874775,163,-0.041299284406423,5.05405711439255,0.993490204040747,8.53255382890823,1.75286025632656,2.67292197074418e-06,34.1607436787873,-118.794934395364,0.069246400171934,9882.41411171776,0,0,1.65742685146297,423.087957701734,1238.82535879585,285.575486041698,0.006096,FALSE
"1339","Three Lakes Valley","USA",754.648858316824,6,-3.134476331373,29.4191816684582,0.919292515781623,0.916978405206632,6.68902881953989,0.89758536812678,36.6813358151759,-115.478161473077,0,2703.57055551626,0,139.338236180145,2.30561298991975,144.554218638838,1585.67042310731,541.922797710112,-0.0264795,FALSE
"1340","Tietar Valley Aquifer","ESP",2717.94902672301,8,101.127362044197,127.634201054855,0.454182465699494,1.73233949671379,12.1292451013201,0.891105289841596,40.0114178786836,-5.45413670996731,0.000146373490351117,6430.83871419544,0,0.694608931891069,3.15817639228773,602.98123440814,1048.11932696055,155.929578126113,0.10441667,FALSE
"1341","Tifton Upland","USA",14671.2056707213,76,34.6495627518872,29.1134654907073,0.237738817177876,-0.544839521759522,0.570459784213175,0.342642681911891,31.1383652927918,-83.6788489933355,0.00103344784281923,6750.88868858252,0.118421052631579,0.822545566533818,2.97582782560577,1319.01597871559,1108.34000396803,1465.79616024323,-0.01665514,FALSE
"1342","Tijuana-San Diego Basin","USA",455.051736071678,1483,32.8312119065675,2.42711653453069,2.13277874129128e-39,0.166001000655582,0.216352609875064,0.443042932612615,32.6313883475353,-117.086933994386,0.0772526928952409,9114.41513179823,0,0,1.62054211891547,218.92490470106,1123.77918308662,18.2037788614705,0.02177143,TRUE
"1343","Tillman Terrace","USA",761.632746933747,22,130.687447662072,30.9434521159328,0.000380819235558267,-3.01630380090205,1.59685713956948,0.0734944248851555,34.4407090427234,-99.1040396935036,0,10000,1,6.80229332247933,1.00116544683232,698.42039335324,1410.81413996509,665.148382580175,0.09177867,FALSE
"1344","Tinguiririca Inferior Aquifer","CHL",642.940693227184,1,-95.909091,NA,NA,NA,NA,NA,-34.3594629489759,-71.4721561596215,0,8736.67912581596,0,0,2.93690859661201,471.72506121831,985.132427038269,139.92277758684,-0.09590909,FALSE
"1345","Tinguiririca Superior Aquifer","CHL",624.051975489692,1,-85.909091,NA,NA,NA,NA,NA,-34.6740883411135,-71.260482789351,0.0019433230117168,9229.91581341848,0,0,2.57061542191296,547.150831850627,924.731833922067,106.55736556763,-0.08590909,FALSE
"1346","Tinzouline Oasis","MAR",425.391252943435,4,133.729569023238,182.615435015782,0.517009375623727,17.2199876962217,194.284035572152,0.937449691033424,30.5488026288726,-6.10656249562642,0.00328841268141998,2293.13689457335,0,5.7740722628009,4.5481845124889,372.088556395753,1899.84150132218,123.734659240972,0.05111538,FALSE
"1347","Tipton Till Plain","USA",11780.6937477695,15,-32.373821785504,25.7027828586928,0.228427541265095,-1.03951213639609,1.10187130196466,0.362676767140498,40.1221862409669,-86.5555657187125,0.00462129897216145,9464.18606831842,0,1.13489347345715,1.04471839785763,1102.11152910111,768.274274157032,465.01557169492,-0.01000125,FALSE
"1348","Tiruvadanai Aquifer System","IND",8380.25987772032,38,217.169486483786,74.6287824055698,0.00608535016463535,-0.234572045475554,3.20452819887873,0.942052031043498,9.65182263808671,78.6678495876781,0.00810543132655097,7683.5284635628,0,0.00644373410681605,1.56525336619394,909.951187227213,1559.43807605551,1846.73265857139,0.12966667,FALSE
"1349","Tlacolula Valley","MEX",759.347719859261,33,-225.513396370892,65.5777602358004,0.00164230109464731,-3.50759047118254,8.05557074465107,0.666271330392407,16.9648969131068,-96.4938889142266,0.00474413056283739,9946.30640143952,0,0,3.08193694692992,771.325887487346,1245.70912821926,516.09050023233,-0.17,FALSE
"1350","Tlaltenango-Tepechitlan Aquifer","MEX",439.235782431919,8,80.3127478768916,43.7418468817617,0.10897247494515,1.23675654992094,4.06820226319385,0.771390725787773,21.7792582762422,-103.282795809188,0.00155986125145835,9952.08695472298,1,0,1.54086267955253,697.195480971972,1250.54150932941,731.983390769927,0.0774256,FALSE
"1351","Tokio-Woodbine Aquifer","USA",4711.23359870148,80,-17.3060621252964,26.0715059314656,0.50875593234699,-0.79987881946852,0.757236387039775,0.294085867911677,33.8524850440839,-93.5759059975383,0.000277439687295,8116.01703326153,1,2.14009049392425,2.99678794061915,1392.13351308668,1040.51389705939,1004.35032996077,0.00270933,FALSE
"1352","Toole Valley","USA",573.907739005562,46,239.155818298242,32.3974951157486,2.77513007592683e-09,-4.76134947108618,4.89916616423268,0.336428195879425,40.5792234355409,-112.387382953565,0.00459660053321923,6845.43656005303,1,1.75702230012636,3.15219890624353,401.003255253087,1068.73888039361,1122.88371914222,0.18407185,FALSE
"1353","Tournaisis Region Carbonate Aquifers","BEL",1953.37408681339,30,27.8576718553927,50.2592192602887,0.58363687922505,-3.29880691817769,4.30418596135332,0.449841166348647,50.62031882086,3.31236941764958,0.0204768619963187,9407.60579913499,0.0333333333333333,0,1.86312907739764,NA,637.839996378149,16.2797960426258,0.0225,TRUE
"1354","Tournaisis Region Carbonate Aquifers","FRA",1953.37408681339,9,37.8699791729651,119.995226621601,0.760385271359771,8.21147209963741,15.861099419365,0.620613957437646,50.62031882086,3.31236941764958,0.0204768619963187,9407.60579913499,0.444444444444444,0,1.86312907739764,NA,637.839996378149,20.6413810726499,0.0225,TRUE
"1355","Tracy Basin","USA",914.724142041151,443,77.589112869439,10.4254949805117,5.21177634201205e-13,-4.48366649055777,0.58484488809461,1.13846078784389e-13,37.8263110702043,-121.442234631846,0.00447349948886062,4801.44294635254,0,3.61652564752006,4.67043949285647,293.539067201536,1168.08159271028,866.787530468049,0.02286,FALSE
"1356","Trans Gangetic Plain","IND",100440.379779581,422,288.784660933659,29.5883261565254,2.0173643636237e-20,0.11483376792638,0.235048850714781,0.625413339893375,29.7412725029906,75.9328844514674,0.0138744805764544,7615.46377347345,0.654028436018957,0.0142005171728767,2.29099772957514,746.364010329982,1225.80318625121,217.709268819488,0.16592857,TRUE
"1357","Transboundary Judith River Aquifer","USA",22205.9662526527,5,11.9041330181062,7.94794102334024,0.20855047172584,-30.7137974827464,9.33871851190837,0.0461172677751375,48.7493921229829,-108.665755943143,0,8154.10103339723,0,48.193251730849,1.51862109763327,364.2856939414,753.927378583334,77.8137974170123,0.01524,TRUE
"1358","Transboundary Odanah Shale","CAN",14870.9051384192,25,-19.111147298268,14.9454815098841,0.213221483082723,-0.334947460530833,0.488402157091891,0.499692709422289,48.9427501112005,-98.9545505420923,0,9543.18506424099,0,7.00262649927732,1.05527411839382,492.268184685856,587.226321691379,46.9558424695803,-0.00522,TRUE
"1359","Transboundary Odanah Shale","USA",14870.9051384192,7,-12.1954599661486,9.94245756972903,0.265918630851815,-0.165118313441021,0.594174952446544,0.792217650738862,48.9427501112005,-98.9545505420923,0,9543.18506424099,0,7.00262649927732,1.05527411839382,492.268184685856,587.226321691379,53.1782488677102,-0.00522,TRUE
"1360","Trebon Basin","CZE",1024.01287476945,12,13.8615499891248,3.71446911097319,0.0033132387873334,0.553460078128353,0.268366258257307,0.0661284000140429,49.0123417871374,14.727723038357,0.000973634693276232,7777.79432323714,0,0,2.84815975137533,688.80851987328,569.782661949515,28.7983741432719,0.01644196,TRUE
"1361","Trinity Aquifer System","USA",67113.7379446535,622,248.068404459322,52.5201307350267,2.87144864964855e-06,-1.72750790398031,0.454850934505348,0.000160245743325936,32.287509048948,-97.4017451666357,0.00658522606812486,8095.75193020836,1,0.711579006734069,1.90946516607351,924.321435766287,1293.8313337549,548.985108832141,0.04724126,FALSE
"1362","Truckee Meadows and Pleasant Valley","USA",381.988490893248,34,215.250367509194,78.9037556036916,0.0101306165568019,-10.6754864805627,25.7222798606404,0.680890373605392,39.4655679504934,-119.803306812802,0.0362447175238033,6240.98034842985,0,0.00440161525599525,2.20555067890837,312.036599416097,1113.26510017256,1000.42042791789,0.02411976,FALSE
"1363","Tualatin and Portland Basins","USA",4629.01453453087,33,-49.2052473973568,13.1982231401379,0.000746677086463296,-1.65845255092271,4.2054107380962,0.69601409236513,45.5280989585845,-122.648009111728,0.0181575661074212,8926.99383038839,0,1.59232591384741,2.78024089792781,1291.47236253177,750.890405798479,570.064653201714,-0.020218,FALSE
"1364","Tulare Lake Basin","USA",2135.07603777635,128,530.546931734957,90.5977595614313,3.81547165021784e-08,-1.34580142473419,5.09181503264858,0.791975341111776,36.0813123176984,-119.718406005938,0.00280933079799993,7126.65964108823,0,9.06996055500619,2.15798590539612,185.629789072896,1328.89342604152,558.68376615863,0.44021375,FALSE
"1365","Tularosa Basin","USA",8752.77219686606,25,127.163630072309,31.7378516880687,0.000518079341421929,3.51215185790688,0.740898817368454,8.89086861766227e-05,32.928380059524,-106.180830222384,0.000272418485013955,1823.78010398319,1,66.8933096516784,4.49949681919186,269.96786217439,1491.79815809482,156.36058900223,0.13390867,FALSE
"1366","Tule Basin","USA",2002.36897985255,266,806.801563353582,61.9802168071219,2.79026974987688e-30,15.922030443864,6.75351474422445,0.0191239446437033,35.9520005461344,-119.215636399681,0.00216234855595657,7219.2556895938,0,0.956230155064001,1.97777004311197,206.655764485899,1381.36604826097,515.885951038774,0.80357563,FALSE
"1367","Tule Valley","USA",1202.82490029505,5,5.23288873955605,4.47867469212406,0.307531423081007,0.271170505637698,0.430301273661988,0.57330247247678,39.3827086050288,-113.52310684551,0,779.167735381242,1,22.4627572560269,3.75186962185106,198.529127980818,1250.97792976767,928.308213197659,0.0085725,FALSE
